x1,x2,x3,x4,x5,x6,x7,x8,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
med,high,0,0,0.01988453326353477,1.586960609918261,0.13776715136644366,0.01902942188822876,0.36356021015394285,-2.344492203776035,2.24464962775943,0.7934632283737382,-0.5302720787015983,-0.32163406562550845,2.3865957257436685,-1.7209449694021022,0.19316880039118678,-0.997775787100641,-1.843972639507099,-0.8506381217774326,2.1870062818959988,1.2974373833727384,0.14644674491564638,-1.8814627554864445,1.3727740316653547,-0.14666837989855674,0.49154179633050704,1.1302706623347232,-1.0891489141859922,1.2737957476390231,-1.0959037160667204,1.046408699536625,-0.9261448425517796,0.65609731402242,0.486868778009068,-1.4401767838022266,-0.4356764584445452,NA
med,med,1,0,0.36852039564424116,0.23535491153597832,0.008576559554785491,0.37021946393483673,-1.1646894891549877,-1.480627528916439,0.5446641459177912,2.107886757126243,0.9150500980863098,-0.0786202189533659,-1.9429435198561926,-0.03640638299456975,-1.0430234339814455,2.112287644671444,-0.6185223111549104,0.5285857172217939,0.2198447183711112,-0.9947419921552532,-0.9890462055715182,-0.14164316476585687,-1.4712203617095927,1.412546848586437,0.2850121377299047,-1.2376748611061885,0.7830127828433735,-0.24046391702257977,0.7309020482926304,-1.530254530712008,-1.0548057511517157,0.12506303310932165,0.3367423406181891,-0.20531547035176634,0.5070452669904723,0.1714409917023619
med,med,0,0,0.12871405659243465,0.05024564275155022,0.2516588789826937,0.12799622717883846,-0.37617651832916255,-0.18847521537607637,-1.6805174674083194,-0.12389702235814957,0.45668372339508023,0.3810524361527199,0.11461364413441225,0.46805618302295876,-1.6557548262415778,-0.613698792517829,-0.15243890707806884,-0.5588746108917295,-1.1740658378630497,-0.10726329622752791,-0.18235039458896649,1.594918616639178,-0.7998344142359373,1.3980546596253705,-0.4750048755801102,0.023790672485717437,0.42252511023521755,-1.2607414694847359,0.5679341276736214,0.3718901181773293,-0.12344733175369593,0.5992150659179668,-1.1818816284953304,1.3271027039482763,0.1208501280210592,-0.29925406619513456
high,low,0,1,0.10938178086653352,1.004428269299579,0.061091310204938055,0.10957800504389219,-0.6918729348674739,-1.323609484506289,0.3243707269288005,-0.7662084180243237,0.6212717690500865,1.9655848741315896,0.8113795224242542,-1.4323553865178025,0.9981928735023738,-0.12400461684293093,0.6151202568791067,-0.09040963180278298,0.6025801879514211,1.0880528279285513,1.4895077666801975,0.3313625280699332,-0.20871939222025848,-0.2829719237371134,-1.8765045427826783,-0.13288779864466277,-0.8386344707017667,0.46562131802602436,0.350983555165939,-0.8464016695521395,1.146063484809344,2.297726895960988,0.010328113467318363,1.6320340673870826,-0.3430405003529166,-0.9662513973710979
low,high,1,1,0.5879272415897944,0.8144788120889307,0.0528162538073957,0.5871636529971156,-0.7069388593829427,-1.023767305856625,-0.2728373031703244,0.3480916372085439,1.5618705546960434,-0.78527142069421,0.5100152690085512,-0.5370702547571176,0.2119091368132248,1.2970852762369722,0.7556704757622031,1.2842304061334189,-0.8978465152783703,0.6724747341633746,-0.11591365788528733,-0.12525824946803218,-1.392042220811481,-0.17686642894246513,-1.0977059681822432,0.8992182414907446,-0.13279513700460815,0.47243472828820937,-0.43069577456624447,0.237601473811658,0.7499202346540961,0.8665603693819997,0.15245491455683083,-0.03146242633455405,-0.06409079149289434,NA
high,low,0,0,0.6308206528089144,0.36841814033687115,0.025883369799703362,0.630470844587553,-0.5859454499973928,0.18736923731951666,-0.011506621729305711,-0.4654162081908908,-0.3943977327234198,0.17555026639060234,-0.8048252201753389,-2.8829863017347996,1.4635354322261542,-0.3981380382919439,1.2067269189863832,0.491770828932176,1.528760318113045,0.4394086841512481,-0.6125401861218667,-1.142825186710759,-0.6042892580423702,1.2882855186401638,-1.2471959746495624,-1.8839393849295714,-0.0042108523409777375,0.8236690553771409,-0.18556656927912085,1.8957263093052625,-0.28178167260454434,-0.09250516629496588,-0.44681768297807495,1.0131331947287552,0.56471634948518,NA
low,med,0,0,0.621463336506158,0.6105472394265234,0.11616491032344226,0.6209983273360473,1.3618565331001191,-1.632001199188309,1.1590828023967787,-2.8130604017322764,-0.45941962199255215,-0.6580914478068388,-0.3272602306207098,0.183931896123769,0.5337622918646213,-0.5243795343893307,0.3034723667453378,-0.5728895258361539,0.375125879471661,-0.17605079571276902,0.14780274798691,-1.5282105994744286,0.7815020821214803,-0.24006352558733787,0.2485209401750554,0.8245552854430532,-1.1250071880065722,-2.4465509804567165,0.5690026344889345,0.27428309524164124,-0.6032350527289032,0.7528203065701861,0.8552874111642993,1.384313845079654,1.6180340081944675,0.2447632234515576
low,med,0,0,0.4520001978492409,0.18732811557129025,0.040526187936043866,0.4511955081675274,-0.36697367518820867,-0.12695620774082217,-0.5380128341889517,1.352867896219135,0.3917977509949556,-2.078166623928208,0.9231619958549641,0.8737230444812865,0.3037659378237315,-0.5947670422347517,0.13415311358185134,-0.24786339312672365,-0.3556274121820339,-1.2392163844229638,1.68462996753758,0.08483760973981776,0.5936935087650785,0.6764591745250947,0.14666904165138553,-1.2403504814568223,2.124846195683891,0.35140101895438564,1.9963296212211155,-0.25400181772909747,-1.5279396157651293,0.1451244710625244,0.46922741125301887,-0.08791532618167112,-0.11307975531786307,NA
low,high,0,1,0.10260365120750757,1.125076251062465,0.07166608552959683,0.10235890515097504,-0.398659576466651,-1.4376591339350202,-0.8463921969610103,-1.0343431677509978,-0.8193216082785219,-0.32087642099105357,-0.33820527627786157,0.07029737348272357,1.2107464519419047,-1.1435719148647656,-0.07709648529187571,0.4026910599987924,0.7320343101994858,2.6100046287278102,-0.2808330870781793,0.31548566294892433,-1.311975815790024,0.7432848532623834,1.7652895428246473,-0.8808080927508719,1.2588410781077648,-0.5949573761732934,-1.3714245133948697,0.6957303428850707,0.5022223797433464,-0.5331162401991046,-0.09420271371894637,0.3673686162312708,0.1827608279364975,-0.571767570884831
low,med,0,1,0.6376531853935816,2.5229592079899077,0.03808410004712642,0.6375805435213309,0.9464783394042443,-1.7546876003975724,-0.07868280725723766,-2.1354766510852383,-0.2597928594432106,0.43734387548529985,1.0368636469605053,-0.05181801654560613,-0.33404916123391587,0.5425310963483677,0.18362175309632478,0.453378934730467,-0.2341811855842359,-0.1423655211458027,-1.4877068196673657,-1.493256652684721,0.03097660719719538,-0.32274222984994677,-0.5665783825983338,-0.0372086537672756,-0.2163422515095746,0.9311841215899963,1.390092723908527,-0.22185309436309475,1.5765040664326226,-0.983775201439591,0.2502019057962161,0.7788533604599055,-0.07426626093949681,NA
med,high,0,0,0.2772476741960073,0.37138538947328925,0.005049905251217882,0.27631733586614105,-0.5468428082023568,0.3143736363053826,0.09954243982866338,0.5576158337260162,-1.253006216749528,-0.5211617899928912,-1.597708213291394,0.3276265234878828,-0.2825551169353495,0.20080080779457546,0.5813055432104098,1.3832267755212417,-1.6412863242362832,1.283396858271375,-1.2169283586670636,0.5156142186012355,0.09928571521443104,0.09751667949297972,1.1745076116809248,-0.443859930940023,-0.9771286001564237,0.21799778344253343,-0.8764920192176143,0.6449947155569709,0.10131886518196881,-0.39270532551855336,-0.44832636284031563,1.0570783246528221,-1.3369298809568009,0.2308899667347291
low,med,0,1,0.024310659562391965,0.8568763086718005,0.06411011256277561,0.024046224799371074,-0.5986474027875875,0.5343739911495061,1.2591928690008403,0.5262741649204882,-0.5053392392015668,0.1466444942326554,0.9561437072752554,0.483350183121111,0.20485419535565144,1.4210768703850556,2.6693830048721874,0.27037628544449743,-0.5171650560408282,-0.1651906847756018,-1.2621033427223485,1.0524952240889476,-0.14890539634393063,0.9772305181917881,-0.2787725337734041,-1.1405943472339533,-0.20811250809823548,0.10136091085075831,0.8426742448739611,0.15501128597403763,-1.6015953186779044,1.0729865595920531,2.4819238982536027,-1.0711532775878028,1.0883070461088227,-0.8251066567939633
low,med,0,1,0.04873791188001633,1.445599293252254,0.12865538857457165,0.050010995894401035,-1.063995787009299,0.6060344830369208,-0.19707112142462943,-0.40694380244285067,0.21943248404781945,0.2790001442221698,-0.07912049585866078,-0.5406072838986207,-0.27087437251175217,2.133968518257998,-0.227833847202255,2.0415889838621815,0.5148771560325253,-0.6971681310293225,0.8255132116290335,-1.1376192018289095,0.4991315558807055,0.25028635520309456,1.4657122377005836,0.5099135193057995,1.4426820035564134,-0.8250278901110888,-1.46498997864427,-1.2061465529146087,0.0076630190743247435,0.6682313242053409,0.939250331772357,-1.4582977050194952,-0.6404656585133675,-0.5318170221761802
med,high,0,1,0.2759894383987213,0.35021212231367826,0.10562627873894695,0.2739510263631137,0.3872358322363614,-0.15904024878697307,0.649963974024982,0.8773327006546477,0.012750930027264991,-0.24820819628714494,1.8474268959148867,0.41531035936373484,-0.8961904811764051,-0.32355201989408944,3.1287356734448677,-0.6917975971400274,-0.18846931643441722,-0.04016072668667492,-0.03881993177817049,0.3464553247769625,-1.461107631419951,-1.163874951225667,0.872071854886076,-0.14436774401643984,0.048486481963260906,1.0534611697232859,0.4121801414446678,-1.5171495266384172,1.3943350172522693,-0.6773373803287431,1.2106465085281146,-0.12833270362480037,-0.41012319838836264,NA
med,med,1,1,0.11333948210590915,3.2482122106659896,0.17382830417806153,0.11267639016859521,0.25889251790599854,-0.8262728814674767,1.072193998256454,-0.4921045764953604,-0.13437507029578505,0.7628566251379516,1.8929132198611625,-1.0911788510313216,0.2462054736194465,-3.0360511213933705,0.5059530591602932,0.7303445868109405,0.8386897561104594,0.6975608227648905,0.6591197724551547,1.9676330267087951,0.5243732937780587,1.1877023600124998,-0.4631766494990614,0.46997896073511175,-0.6959959580185461,-1.5304332239888079,0.24792248638950268,-0.34155691214688044,-0.6475503267565109,0.017073671682458654,0.46609830803738045,-0.19648924987824032,-0.9691424527038698,NA
med,med,0,1,0.05595590294002102,2.7434738013616444,0.20212773698473221,0.054753489050089116,-0.1868636319394337,-0.6983448360570481,2.231001199000152,-0.059857965841594925,-1.2160692707292537,-0.8606815832929248,-0.4179577535324205,0.11502213172571452,-0.16900710706341568,1.1859290794785078,0.496741403684018,-0.06212804929210469,0.8168997107686372,0.08364447599326577,-0.36450725823839303,0.35859049837685664,1.3086246161812807,0.7950240807486828,1.0742168294469674,-1.1205968885558921,-0.3491233548577761,-0.48669688113631304,0.7420762746904517,0.913481674075788,1.0945700124722313,-0.6835809497729389,-0.17656884884172291,-0.11343648225072886,0.40778181697550997,-1.2630250867372244
low,med,0,1,0.012068038620054723,0.7908499114629988,0.1300115607636881,0.011228198464974488,0.023663698598204053,-1.1218253235188274,-0.7869257433527008,1.4885102232571006,2.0105345126164202,-1.8249724149522528,0.23063258437808545,1.623299176028819,2.502330445682803,-0.18080189956777354,0.4617593394705299,1.270441119052083,0.29433558730118503,-1.211330320259598,1.2655850443935612,-0.1667885271760672,0.9670204496165761,0.6728937412349831,1.447309961047819,1.555305340692197,-3.67278770096243,0.01856717601670267,0.7048330419332636,1.6139787187888381,-1.0659782225634928,-0.6255187728478347,-0.21452229506794362,1.082140889865718,-1.2197473608779437,-0.3886844876200678
high,med,0,1,9.92408860474825e-4,0.15378587134182453,0.0036557000130414963,7.167481971168928e-4,-1.2451713692442687,-1.7996208476233595,0.3141600186919455,-0.7899319720188769,-0.8626622047104653,1.996154944953616,-0.08737658408466209,-1.307680562351434,-0.8643190556063592,0.804234470316637,1.0560729800058983,0.0466374542520482,0.6343205759160309,-0.81476534570839,0.30142941667810647,-0.26584204856760074,-0.550116663730236,-0.8147070215719978,1.2984146079877372,-1.4779154894126993,2.4777731458529564,-0.593417675737568,-1.2129138892996338,0.6042733460212307,-1.1295436650113737,1.045119155847926,-0.5927663302496311,0.7229550644125705,0.855982220494014,NA
low,high,0,1,0.03521653868884357,0.2116270950064063,0.17397699436557282,0.03247431741998817,1.1063713688695571,1.0732210347632083,-0.5172522515902052,-1.26043850740046,-1.503258028917109,0.39872434966716946,-0.5746579192608468,-1.6630277823301332,0.04567729276298591,-0.3951795266983418,-0.7899280390846779,-0.1776056250272747,-1.4879664156368693,-0.3564324800143668,0.3137188453587213,1.027997295100095,-1.0159940462626653,-1.8784770400323687,1.0320295350214026,1.2405045234429009,0.8322989416704472,1.1253636154937612,-0.2055611508621469,-0.4066530659788845,-0.3957543410334634,1.490089165894403,-1.9469113461524614,0.1771260967773011,1.186962714925536,NA
high,high,0,1,0.23012123609984167,0.06412261645924133,0.18693599606955294,0.23019955819691976,-1.317724356615717,0.7941828846664589,-0.92436385550395594,0.46637913829504385,0.1854283895388824,0.385907714425429,-0.23083005750197297,1.6590302878240017,1.2639552630666095,-2.226174494005123,0.1765915076538757,0.8215162867726797,1.096972286635353,-0.926006947864975,-1.3198018055849519,-0.9132506703195411,-0.7818665978643495,0.062449079837395,-0.3603276963573933,0.6868947025683033,0.5165174495261339,0.7625694850647787,0.12249037904610209,0.44342184808985985,-0.8009467376635916,-0.16846184436598763,-0.680997269250648,1.7337788127629448,1.223993791777068,0.14455942874849592
med,low,1,0,0.11632838109508158,0.2588499947451055,0.153647274760762,0.11568259389865537,1.3492367266793914,0.01811117036845007,2.2142986133865925,0.830501724197092,-0.1300849090398325,0.17018842374567691,-0.4097439471707406,-0.3461045820522399,-0.12888889219742836,-1.3866176856774692,1.3911290132016907,0.24769475231521543,-0.5880498839501321,-1.0218657600336625,-0.8237317407451099,0.7332953992322492,-0.329408530561302,0.3792604240974594,-0.7148508752364975,-2.2198538781297326,0.15286008593795386,1.6768036249930367,0.5967102608369776,1.303888126556505,-0.32569773078077946,1.7082448326450335,0.44320138417507615,0.40070243220275115,-0.48973029614807345,1.20046391110273
med,high,1,1,0.03304223636667821,0.5418604553949781,0.08513288460251811,0.031662861522059826,-0.4152327015317273,0.6953431443808267,-0.01797897230437046,1.3631100567103744,-0.08129301372816272,1.5548668786929316,-0.35171000693465915,-0.7520627047568634,0.9580449888998852,-1.6948450248118538,0.8078619163004251,-0.7590154130593427,-2.008592644755007,-1.4103273792316822,-1.259579264256026,-0.8047005208596945,-0.11831405177895434,-0.9642303582411054,-0.5106609538288193,-0.2830431902550536,0.7461597252895114,1.745765302673916,-0.6661894535979476,-1.2148412549037346,0.08041080006130744,-1.612861463796034,1.268875652414513,0.29348755533219756,-0.40853278709738233,0.09952548936811612
med,med,0,1,1.1485921666346506,0.4795038131996989,0.22490697743973498,1.1472297930442776,-0.19900699203155878,1.657830183613471,-0.36943690543373525,-1.025910760019986,-2.055343757557627,1.8370212384208384,0.6109005315314991,0.3093461971968604,0.1846036449261741,-0.07839308098655487,-0.909336358461896,-1.3805192807606064,0.1426096055334031,0.7262110558655324,0.6324912168116662,0.12440622714030788,0.6297650827734613,-0.5815387350161113,1.749875430974317,-0.23381438146898786,-2.7762807778291942,-0.5167526460919798,-1.0133785798068475,0.43530778732622777,0.14488514330523783,1.6829512207544992,-0.35465943113051274,-1.1884977656131417,-2.2322826545574532,-0.9209775763556457
med,high,0,1,0.21093548088425643,0.5812796314395795,0.15583243387842421,0.21004388479552413,2.3669633185858667,0.8875266881742252,0.00899525651734244,-1.4868479609765233,1.5903700274342016,-1.0680658168516866,0.1294778437463447,0.05666669760742615,-0.10080248570643935,-0.37674059325419856,-1.6062075630082133,0.2336621005177493,-1.2640778767771348,0.050940958041888446,-0.45428094212809633,-0.2368617019347061,-0.48120535633904865,-0.04202774017996518,0.7023263275510582,-0.5669676179568404,-0.6603545258398799,0.2391419275252733,-0.16236699441789076,-0.1384842813852845,-1.869578184890572,0.21294486617405833,0.05400428635348659,1.092043891609427,-1.2964464893599088,1.5184141663174942
high,high,1,1,0.05885378716205593,0.4948582826182246,0.03940389584749937,0.05843756353851271,0.03686858743678319,1.0218447994488289,0.011096222098607752,-0.5755166754633649,-0.9133479730867288,0.12041001145743618,0.20236317017661615,0.9764917698486094,-0.6590543273807279,0.5087582700414702,0.5937990413546862,0.7600523769520774,-0.39066518728105576,-0.05418624945613594,0.5161357280788627,0.4717189311441459,0.2939183668960679,0.2731707030011474,0.5574378445141025,2.350883454156229,-0.26931856763773987,1.453525229302033,-0.028435859495361062,1.078358128251899,0.4267085372542129,-1.6532840965834743,-0.3258601186257639,0.8862553821572265,1.1445680606840347,-0.6169950958300987
med,high,0,1,0.12659186609089376,1.6059976778084282,0.07391200035188676,0.12736927940232454,-0.7633544821300974,-1.4417374219685073,0.22557668753577928,0.31737354951156393,-0.5316284830565374,1.0628605319293087,-0.6037249223688707,-1.0631681483242201,1.101655856807256,-0.2792203675657362,-0.5808177548422881,1.1285574117955803,-0.0038971021433923617,-0.5405549236122487,1.0997814736197131,0.5861696725628041,-1.9115277730502862,-0.7923665723437331,0.26440861291756534,-1.3816182450056873,-0.34607220960727275,-0.17908054797852913,1.4797255657793262,1.1090402794880854,1.1227817784905705,1.3547822368913638,0.17090626761128153,-1.0749719655751035,-0.3972018903385434,0.4451783834694395
low,med,0,1,0.14800632204020267,0.5327031197957695,0.004636178074048558,0.1485985808686429,-0.3287310340134692,1.3071819791042965,-0.1319875358106107,0.38515232213461803,-1.1313140624667135,0.9546181213993659,-1.6599206553102739,-0.388737342207372,0.43275487862572914,-0.6311747368559462,0.12495431631150243,-0.17243351259812634,0.1556571970255712,-0.7522449946222795,0.7641877541430507,-0.1663275242867853,-1.2595931345594442,0.6448453729896072,0.024722513936183837,-0.6086897993743936,-0.11236867303680932,0.32875696840827107,1.2236871905921332,-0.27089896614861525,-1.533668959756458,-0.6696181040188658,-0.5600114728868003,1.0225836335903764,-0.3921661290646765,-0.6403315851787008
